id,image_id,expression,use_negation,distractors,image_source,human_authored,token_count,stratum,D0_acc_iou_0.5,D0_iou,D0_pointing,D0_target_mass,A4_acc_iou_0.5,A4_iou,A4_pointing,A4_target_mass,S4_acc_iou_0.5,S4_iou,S4_pointing,S4_target_mass,A8_acc_iou_0.5,A8_iou,A8_pointing,A8_target_mass,A4_minus_S4,A8_minus_S4
refadv:197,refadv:197,the spoon next to an empty cup,False,2,coco_val2017,True,7,relational,0.0,0.00922982394695282,0.0,0.018350018188357353,0.0,0.025263452902436256,0.0,0.022067857906222343,0.0,0.025445858016610146,0.0,0.018028251826763153,0.0,0.025354653596878052,0.0,0.026459701359272003,0.0,0.0
refadv:198,refadv:198,the upside-down cup on the edge of a bowl,False,8,coco_val2017,True,10,unclassified,0.0,0.0,0.0,0.0021620073821395636,0.0,0.0,0.0,0.0015201115747913718,0.0,0.0,0.0,0.0004134350165259093,0.0,0.0,0.0,0.002122713951393962,0.0,0.0
refadv:199,refadv:199,the fork on a plate with pizza,False,2,coco_val2017,True,7,relational,0.0,0.0528692789375782,1.0,0.09723573923110962,0.0,0.042761366814374924,0.3333333432674408,0.12302190065383911,0.0,0.10685501247644424,0.6666666865348816,0.14564134180545807,0.0,0.06558095663785934,0.3333333432674408,0.10315674543380737,0.0,0.0
refadv:200,refadv:200,the spoon near a cup that is full,False,2,coco_val2017,True,8,relational,0.0,0.03715671971440315,0.0,0.033368341624736786,0.0,0.0559198223054409,0.0,0.04169666767120361,0.0,0.03920019045472145,0.0,0.03838103637099266,0.0,0.0459044873714447,0.0,0.03319874405860901,0.0,0.0
refadv:201,refadv:201,the transparent cup with a colored beverage inside,False,2,coco_val2017,True,8,relational,0.0,0.3020820915699005,1.0,0.3303661644458771,0.6666666865348816,0.4155672490596771,0.6666666865348816,0.4376493990421295,0.3333333432674408,0.5114668011665344,1.0,0.5702599883079529,0.3333333432674408,0.4135766923427582,1.0,0.5338981747627258,0.3333333432674408,0.0
refadv:202,refadv:202,the spoon in the bowl close to a glass,False,4,coco_val2017,True,9,relational,0.0,0.05557307228446007,0.6666666865348816,0.0776943489909172,0.0,0.014140554703772068,0.0,0.03482522442936897,0.0,0.019942855462431908,0.0,0.04586188867688179,0.0,0.02435448206961155,0.0,0.05139228329062462,0.0,0.0
refadv:203,refadv:203,the person in a white shirt holding up a glass,False,9,coco_val2017,True,10,relational,0.0,0.05510985478758812,0.6666666865348816,0.13306653499603271,0.0,0.18570542335510254,1.0,0.2204148769378662,0.0,0.20021997392177582,1.0,0.21946005523204803,0.0,0.21819426119327545,0.3333333432674408,0.1832459568977356,0.0,0.0
refadv:204,refadv:204,the person in a white shirt not holding a glass,True,9,coco_val2017,True,10,logical,0.0,0.05142122507095337,0.0,0.04173276945948601,0.0,0.041558101773262024,0.0,0.018014121800661087,0.0,0.044191762804985046,0.0,0.018186572939157486,0.0,0.0,0.0,0.016868168488144875,0.0,0.0
refadv:205,refadv:205,the person on the left hand side of the person in a white shirt and not holding a glass,True,9,coco_val2017,True,19,logical,0.0,0.06980125606060028,0.0,0.04572222754359245,0.0,0.0,0.0,0.008498492650687695,0.0,0.0,0.0,0.006206052377820015,0.0,0.0,0.0,0.009540139697492123,0.0,0.0
refadv:206,refadv:206,the person holding the teddy bear wearing a white top,False,12,coco_val2017,True,10,relational,0.0,0.28776633739471436,0.6666666865348816,0.328025221824646,0.0,0.007593550253659487,0.0,0.073637455701828,0.0,0.03308672830462456,0.0,0.11586824804544449,0.0,0.0,0.0,0.04901227355003357,0.0,0.0
refadv:207,refadv:207,the person covering their mouth and wearing a dark top,False,3,coco_val2017,True,10,unclassified,0.0,0.07575784623622894,0.6666666865348816,0.11009708791971207,0.0,0.19558067619800568,1.0,0.2544481158256531,0.0,0.20763801038265228,0.3333333432674408,0.24069112539291382,0.0,0.1950199007987976,1.0,0.2507666349411011,0.0,0.0
refadv:208,refadv:208,the person with dark hair on the left side of the person in a blue top,False,10,coco_val2017,True,16,relational,0.0,0.0662970021367073,1.0,0.11951451748609543,0.0,0.056456733494997025,0.0,0.07902452349662781,0.0,0.060341883450746536,0.0,0.08660507202148438,0.0,0.06413500756025314,0.0,0.07867191731929779,0.0,0.0
refadv:209,refadv:209,the person in a white top on the left side of the person in a red top who is not holding a fork,True,8,coco_val2017,True,23,logical,0.0,0.10374896973371506,0.0,0.128793403506279,0.0,0.0,0.0,0.002876721089705825,0.0,0.0,0.0,0.01637212373316288,0.0,0.0,0.0,0.0018806220032274723,0.0,0.0
refadv:210,refadv:210,the teddy bear close to a window and not wearing a black top,True,6,coco_val2017,True,13,logical,0.0,0.0,0.0,0.05139655992388725,0.0,0.0,0.0,0.015437901020050049,0.0,0.0,0.0,0.024324798956513405,0.0,0.0,0.0,0.01263097021728754,0.0,0.0
refadv:211,refadv:211,the empty glass in between the plates,False,2,coco_val2017,True,7,relational,0.0,0.0678994208574295,1.0,0.0947491005063057,0.0,0.0,0.0,0.012443856336176395,0.0,0.0,0.0,0.005779562052339315,0.0,0.0,0.0,0.006066417787224054,0.0,0.0
refadv:212,refadv:212,black board that does not have a number on it,True,11,coco_val2017,True,10,logical,0.0,0.042558372020721436,0.0,0.03391473367810249,0.0,0.0,0.0,0.0036930080968886614,0.0,0.0023547881282866,0.0,0.005338374990969896,0.0,0.0,0.0,0.004158437717705965,0.0,0.0
refadv:213,refadv:213,the person behind the lady in orange,False,14,coco_val2017,True,7,relational,0.0,0.057370513677597046,0.0,0.06710333377122879,0.0,0.2115974873304367,0.0,0.15210117399692535,0.0,0.18278293311595917,0.6666666865348816,0.18142443895339966,0.0,0.2132280468940735,0.3333333432674408,0.1684047430753708,0.0,0.0
refadv:214,refadv:214,person wearing striped shirt without long hair,True,6,coco_val2017,True,7,logical,0.0,0.3962203562259674,1.0,0.45725345611572266,1.0,0.634335458278656,1.0,0.8350571990013123,1.0,0.7248130440711975,1.0,0.7968049049377441,1.0,0.634335458278656,1.0,0.8281901478767395,0.0,0.0
refadv:215,refadv:215,the person sitting on the left side of the red chair,False,13,coco_val2017,True,11,relational,0.0,0.002745799720287323,0.0,0.031782303005456924,0.0,0.0,0.0,0.014307509176433086,0.0,0.0,0.0,0.01023437175899744,0.0,0.003046712838113308,0.0,0.010254905559122562,0.0,0.0
refadv:216,refadv:216,the image containing fork and knife,False,6,coco_val2017,True,6,direct,0.0,0.18511538207530975,0.0,0.16871728003025055,0.6666666865348816,0.48324060440063477,0.6666666865348816,0.4009363651275635,1.0,0.5367478728294373,1.0,0.45584413409233093,0.6666666865348816,0.44878098368644714,0.3333333432674408,0.40464699268341064,-0.3333333134651184,-0.3333333134651184
refadv:217,refadv:217,the person standing to the right of the boy who is not wearing a hat or holding a trophy,True,12,coco_val2017,True,19,logical,0.0,0.1596691608428955,0.6666666865348816,0.17769299447536469,0.0,0.2145904302597046,0.0,0.19500182569026947,0.0,0.1664397269487381,0.0,0.2121388167142868,0.0,0.060856133699417114,0.0,0.14949506521224976,0.0,0.0
refadv:218,refadv:218,the person that is on the road and neither riding a motorcycle nor wearing blue shirt,True,9,coco_val2017,True,16,logical,0.0,0.0,0.0,0.04072818160057068,0.0,0.0,0.0,0.0015618304023519158,0.0,0.0,0.0,0.0010845907963812351,0.0,0.0,0.0,0.001298723160289228,0.0,0.0
refadv:219,refadv:219,the lightest-colored car among the three parked close to the camera,False,3,coco_val2017,True,12,logical,0.0,0.01994483359158039,0.0,0.062313418835401535,0.0,0.052557338029146194,0.6666666865348816,0.13272647559642792,0.0,0.05177726224064827,0.0,0.14341916143894196,0.0,0.0650709941983223,0.3333333432674408,0.14314933121204376,0.0,0.0
refadv:220,refadv:220,the red car that is not waiting at the traffic light,True,4,coco_val2017,True,11,logical,0.0,0.004056478384882212,0.0,0.04833611473441124,0.0,0.01569884456694126,0.0,0.034864168614149094,0.0,0.014323130249977112,0.0,0.03281699866056442,0.0,0.05952374264597893,0.0,0.04949991777539253,0.0,0.0
refadv:221,refadv:221,the traffic light that is not farthest from the camera and does not have a no turning sign on it,True,2,coco_val2017,True,20,logical,0.0,0.0,0.0,0.0037031748797744513,0.0,0.0,0.0,6.587089592358097e-05,0.0,0.0,0.0,7.113019091775641e-05,0.0,0.0,0.0,6.513762491522357e-05,0.0,0.0
refadv:222,refadv:222,the car that least should be parked where it is,True,5,coco_val2017,True,10,logical,0.0,0.24989008903503418,1.0,0.4264809191226959,1.0,0.7336833477020264,1.0,0.6726822853088379,1.0,0.8130984306335449,1.0,0.7118263840675354,1.0,0.6692333221435547,1.0,0.667763888835907,0.0,0.0
refadv:223,refadv:223,the person on the motorcycle but not holding the handlebar,True,2,coco_val2017,True,10,logical,0.0,0.2748618721961975,1.0,0.208781436085701,0.0,0.1858358532190323,0.0,0.16787730157375336,0.0,0.18723207712173462,0.3333333432674408,0.15254749357700348,0.0,0.22543127834796906,0.0,0.17253535985946655,0.0,0.0
refadv:224,refadv:224,the person walking away from the camera and closest to the roundabout sign,False,13,coco_val2017,True,13,logical,0.0,0.06962021440267563,0.0,0.08567429333925247,0.0,0.06608659774065018,0.0,0.0676991418004036,0.0,0.07490818947553635,0.0,0.06651923060417175,0.0,0.09879516810178757,0.0,0.07745999842882156,0.0,0.0
refadv:225,refadv:225,the person on the motorcycle that has only one rider on it,False,3,coco_val2017,True,12,unclassified,0.0,0.031342748552560806,0.0,0.11676613241434097,0.0,0.0,0.0,0.017175771296024323,0.0,0.0,0.0,0.029364826157689095,0.0,0.0,0.0,0.015392581932246685,0.0,0.0
refadv:226,refadv:226,the silver car that is farthest from the red bus,False,3,coco_val2017,True,10,logical,0.0,0.024023285135626793,0.0,0.021248748525977135,0.0,0.046867188066244125,0.0,0.02962217479944229,0.0,0.05631256476044655,0.0,0.02598789520561695,0.0,0.04497615993022919,0.0,0.0243215411901474,0.0,0.0
refadv:227,refadv:227,the person wearing a beanie with sunglasses hanging on their head,False,8,coco_val2017,True,11,unclassified,0.0,0.3655121326446533,0.0,0.2940156161785126,0.0,0.18035562336444855,0.0,0.17385609447956085,0.0,0.3988076150417328,0.0,0.2868694067001343,0.0,0.2308184653520584,0.0,0.21029172837734222,0.0,0.0
refadv:228,refadv:228,the person who is driving a vehicle but not a motorcycle,True,3,coco_val2017,True,11,logical,0.0,0.027647867798805237,0.0,0.018351072445511818,0.0,0.001912437379360199,0.0,0.009275171905755997,0.0,0.01479041576385498,0.0,0.012017558328807354,0.0,0.020863525569438934,0.0,0.015194110572338104,0.0,0.0
refadv:229,refadv:229,the person sitting on the grass and not wearing white pants,True,9,coco_val2017,True,11,logical,0.0,0.04369523003697395,0.0,0.04956136643886566,0.0,0.05827533081173897,0.3333333432674408,0.06223016604781151,0.0,0.0767318531870842,0.0,0.08006200939416885,0.0,0.07972132414579391,0.3333333432674408,0.08358561247587204,0.0,0.0
refadv:230,refadv:230,"the person facing the camera, wearing a reflective vest and a hat",False,4,coco_val2017,True,12,relational,0.0,0.03907434269785881,0.0,0.04737592861056328,0.0,0.0,0.0,0.012782298028469086,0.0,0.0,0.0,0.009939737617969513,0.0,0.0,0.0,0.010315748862922192,0.0,0.0
refadv:231,refadv:231,the red motorcycle ridden by a person not wearing a white shirt,True,4,coco_val2017,True,12,logical,0.0,0.08175579458475113,0.0,0.07479206472635269,0.0,0.07153631746768951,0.0,0.0359528549015522,0.0,0.0,0.0,0.019529813900589943,0.0,0.10429368168115616,0.0,0.045861661434173584,0.0,0.0
refadv:232,refadv:232,the person boarding the plane wearing a white shirt and carrying a backpack,False,8,coco_val2017,True,13,relational,0.0,0.007613657508045435,0.3333333432674408,0.01295385230332613,0.0,0.015135387890040874,0.0,0.01837337575852871,0.0,0.009720291942358017,0.0,0.006281489972025156,0.0,0.013325265608727932,0.0,0.011997058987617493,0.0,0.0
refadv:233,refadv:233,"the plane with text on its body but it is not ""U.S. AIR FORCE""",True,3,coco_val2017,True,15,logical,0.0,0.17282719910144806,0.3333333432674408,0.20446933805942535,0.0,0.15002238750457764,0.0,0.12659786641597748,0.0,0.1267722100019455,0.0,0.1099047064781189,0.0,0.16101385653018951,0.0,0.15712575614452362,0.0,0.0
refadv:234,refadv:234,the person with long curly hair in the right image,False,10,coco_val2017,True,10,absolute,0.0,0.08844077587127686,0.0,0.1151496171951294,0.0,0.2060074657201767,0.3333333432674408,0.14837704598903656,0.0,0.23309026658535004,0.3333333432674408,0.1621483713388443,0.0,0.22424258291721344,0.0,0.14134743809700012,0.0,0.0
refadv:235,refadv:235,the orange-and-black signal light that is the second farthest from the camera,False,6,coco_val2017,True,14,logical,0.0,0.02699100971221924,0.0,0.022852467373013496,0.0,0.03131437301635742,0.0,0.035522568970918655,0.0,0.0674598440527916,0.6666666865348816,0.07124562561511993,0.0,0.06147228553891182,0.3333333432674408,0.07394617050886154,0.0,0.0
refadv:236,refadv:236,the person standing near the nose of the plane wearing brown shorts,False,13,coco_val2017,True,12,relational,0.0,0.03372892737388611,0.3333333432674408,0.10122521966695786,0.0,0.0031461454927921295,0.0,0.017731988802552223,0.0,0.004707665182650089,0.0,0.015055333264172077,0.0,0.0,0.0,0.021533086895942688,0.0,0.0
refadv:237,refadv:237,the third suitcase that is about to enter the airplane cargo hold,False,6,coco_val2017,True,12,logical,0.0,0.0055495514534413815,0.0,0.005072856321930885,0.0,0.00744992308318615,0.0,0.005026860162615776,0.0,0.006911827716976404,0.0,0.0056909602135419846,0.0,0.009177643805742264,0.0,0.005237791687250137,0.0,0.0
refadv:238,refadv:238,a bowl whose exterior is neither yellow nor white,True,3,coco_val2017,True,9,logical,0.0,0.0034415125846862793,0.0,0.0037760762497782707,0.0,0.0,0.0,0.0010968893766403198,0.0,0.0,0.0,0.0006101898616179824,0.0,0.001286216895096004,0.0,0.0014203502796590328,0.0,0.0
refadv:239,refadv:239,the person not wearing flip-flops and whose pants are not white,True,5,coco_val2017,True,12,logical,0.0,0.2311294823884964,0.0,0.1785879284143448,0.0,0.32623156905174255,0.3333333432674408,0.316727876663208,0.0,0.30899015069007874,0.0,0.3010801374912262,0.0,0.34262970089912415,0.6666666865348816,0.3637266159057617,0.0,0.0
refadv:240,refadv:240,"the cup mounted on the wall, located in the third row from the top, in the second column from the left",False,12,coco_val2017,True,21,logical,0.0,0.001471966621465981,0.0,0.00029271282255649567,0.0,0.0015420602867379785,0.0,0.0006254829349927604,0.0,0.0017990703927353024,0.0,0.0005027264705859125,0.0,0.0,0.0,0.00044592516496777534,0.0,0.0
refadv:241,refadv:241,a person not holding a dog leash and not wearing red clothes,True,2,coco_val2017,True,12,logical,0.0,0.2161812037229538,0.0,0.22515852749347687,0.0,0.2786031663417816,0.6666666865348816,0.3325910270214081,0.0,0.2833608388900757,0.6666666865348816,0.3164272606372833,0.0,0.3110891878604889,0.6666666865348816,0.35523584485054016,0.0,0.0
refadv:242,refadv:242,the person standing between the marks ‘4’ and ‘7’ and not wearing a V-neck shirt,True,6,coco_val2017,True,16,logical,0.0,0.060223910957574844,1.0,0.1122206449508667,0.0,0.19129611551761627,1.0,0.2518428862094879,0.0,0.2003786563873291,1.0,0.2567850351333618,0.0,0.12418708205223083,0.6666666865348816,0.1717807799577713,0.0,0.0
refadv:243,refadv:243,the person not holding drink and petting a cat,True,11,coco_val2017,True,9,logical,0.0,0.28650957345962524,1.0,0.2530009150505066,0.0,0.009239806793630123,0.0,0.03766501322388649,0.0,0.054906293749809265,0.0,0.061712224036455154,0.0,0.0,0.0,0.023074576631188393,0.0,0.0
refadv:244,refadv:244,a spectator not wearing a hat or sunglasses,True,5,coco_val2017,True,8,logical,0.0,0.00729842483997345,0.0,0.013020921498537064,0.0,0.023505395278334618,0.0,0.021121183410286903,0.0,0.02780352532863617,0.0,0.012632661499083042,0.0,0.030070116743445396,0.0,0.011369400657713413,0.0,0.0
refadv:245,refadv:245,the bottle whose cap is foil-wrapped and that is on the lower shelf,False,4,coco_val2017,True,14,unclassified,0.0,0.0640367940068245,0.6666666865348816,0.12349268049001694,0.0,0.22300326824188232,0.3333333432674408,0.2075207233428955,0.0,0.15617892146110535,0.3333333432674408,0.16787390410900116,0.0,0.16162000596523285,0.3333333432674408,0.1892932653427124,0.0,0.0
refadv:246,refadv:246,a cup without a spoon in it and not pink,True,4,coco_val2017,True,10,logical,0.0,0.01739054173231125,0.0,0.06313683837652206,0.0,0.19282126426696777,0.0,0.1523699164390564,0.0,0.20821309089660645,0.0,0.16044841706752777,0.0,0.1884971410036087,0.0,0.14246678352355957,0.0,0.0
refadv:247,refadv:247,"a person whose hair is not black, not wearing red clothes, and wearing shoes",True,4,coco_val2017,True,14,logical,0.0,0.34315618872642517,0.0,0.31025615334510803,1.0,0.5449350476264954,1.0,0.697547197341919,0.6666666865348816,0.5280799865722656,1.0,0.6471291184425354,0.3333333432674408,0.44281187653541565,0.6666666865348816,0.6097977757453918,0.3333333134651184,-0.3333333432674408
refadv:248,refadv:248,the chair on the left whose mat is not green facing away from the camera,True,4,coco_val2017,True,15,logical,0.0,0.02462034672498703,0.0,0.029658934101462364,0.0,0.01994771882891655,0.3333333432674408,0.04715827479958534,0.0,0.0,0.0,0.009085807017982006,0.0,0.022164130583405495,0.3333333432674408,0.04860502853989601,0.0,0.0
refadv:249,refadv:249,the white car that has not passed the person riding a bicycle on the road,True,7,coco_val2017,True,15,logical,0.0,0.02305513806641102,0.0,0.029445523396134377,0.0,0.00019749696366488934,0.0,0.014365609735250473,0.0,0.00723976269364357,0.0,0.013283968903124332,0.0,0.001437462749890983,0.0,0.01220221072435379,0.0,0.0
refadv:250,refadv:250,the rearmost white sedan driving toward the camera that has already passed the crosswalk,False,13,coco_val2017,True,14,unclassified,0.0,0.018045471981167793,0.0,0.018814312294125557,0.0,0.00801866129040718,0.0,0.021156392991542816,0.0,0.0,0.0,0.012581967748701572,0.0,0.00801866129040718,0.0,0.01532782893627882,0.0,0.0
refadv:251,refadv:251,a person sitting on a motorcycle but not appearing to be driving it,True,4,coco_val2017,True,13,logical,0.0,0.037808820605278015,0.6666666865348816,0.03705534711480141,0.0,0.07517150044441223,0.0,0.07012637704610825,0.0,0.06278150528669357,0.0,0.05360192060470581,0.0,0.08149637281894684,0.0,0.07612912356853485,0.0,0.0
refadv:252,refadv:252,the person riding a motorcycle closer to the red motorcycle,False,9,coco_val2017,True,10,relational,0.0,0.1588558554649353,0.0,0.15739572048187256,0.0,0.16956467926502228,0.0,0.18152552843093872,0.0,0.19340281188488007,0.0,0.16069504618644714,0.0,0.1766790896654129,0.6666666865348816,0.2291339784860611,0.0,0.0
refadv:253,refadv:253,a motorcycle with a backrest box at the rear that is not red,True,4,coco_val2017,True,13,logical,0.0,0.016520587727427483,0.0,0.0658666267991066,0.0,0.04233991727232933,0.0,0.09368518739938736,0.0,0.046480800956487656,0.3333333432674408,0.10334556549787521,0.0,0.09317242354154587,0.0,0.13849961757659912,0.0,0.0
refadv:254,refadv:254,"a real toothbrush, not a reflection in the mirror, without any red color",True,3,coco_val2017,True,13,logical,0.0,0.20701533555984497,0.6666666865348816,0.18855148553848267,0.0,0.05720917880535126,0.3333333432674408,0.11384818702936172,0.0,0.15489190816879272,0.3333333432674408,0.21922151744365692,0.0,0.07243622094392776,0.3333333432674408,0.142294242978096,0.0,0.0
refadv:255,refadv:255,the reflection of the sink that is farthest from the side mirror,False,4,coco_val2017,True,12,logical,0.0,0.0038207964971661568,0.0,0.004017749335616827,0.0,0.0069182864390313625,0.3333333432674408,0.011748741380870342,0.0,0.003712649689987302,0.0,0.006121718790382147,0.0,0.005869375541806221,0.0,0.011559673584997654,0.0,0.0
refadv:256,refadv:256,the reflection of the sink that is cropped in the image,False,4,coco_val2017,True,11,unclassified,0.0,0.005980180576443672,0.0,0.014247776009142399,0.0,0.01490255817770958,0.3333333432674408,0.02204124443233013,0.0,0.011079438030719757,0.0,0.018625186756253242,0.0,0.011627476662397385,0.0,0.02422689087688923,0.0,0.0
refadv:257,refadv:257,the person wearing a light-colored top and carrying a crossbody bag,False,13,coco_val2017,True,12,relational,0.0,0.08041635155677795,0.3333333432674408,0.09980554133653641,0.0,0.12493529170751572,0.3333333432674408,0.09143086522817612,0.0,0.047505687922239304,0.0,0.04507559537887573,0.0,0.03968483582139015,0.0,0.06008533760905266,0.0,0.0
refadv:258,refadv:258,the person sitting farther to the one holding a goose feather,False,3,coco_val2017,True,11,logical,0.0,0.04951701685786247,0.0,0.11039292812347412,0.0,0.016250116750597954,0.0,0.017054393887519836,0.0,0.0,0.0,0.017020732164382935,0.0,0.007742532063275576,0.0,0.02011653035879135,0.0,0.0
refadv:259,refadv:259,A car with a number which is neither 74 nor 69,True,3,openimages,True,11,logical,0.0,0.06122897192835808,0.0,0.09690824151039124,0.0,0.1151466891169548,0.3333333432674408,0.13972514867782593,0.0,0.05608691647648811,0.3333333432674408,0.10638615489006042,0.0,0.07152903079986572,0.3333333432674408,0.12481489032506943,0.0,0.0
refadv:260,refadv:260,A car whose number is not 74 and whose color is neither black nor white,True,3,openimages,True,15,logical,0.0,0.2758937180042267,1.0,0.3287155330181122,0.0,0.1725783795118332,0.0,0.25984394550323486,0.0,0.2488524168729782,0.6666666865348816,0.33753904700279236,0.0,0.26188790798187256,0.3333333432674408,0.30047380924224854,0.0,0.0
refadv:261,refadv:261,a woman placing her hand on another person's shoulder,False,3,openimages,True,9,relational,0.0,0.3435201644897461,1.0,0.4216415584087372,1.0,0.633700430393219,1.0,0.6686632633209229,1.0,0.6117819547653198,1.0,0.6617938876152039,1.0,0.5846831798553467,1.0,0.6737399697303772,0.0,0.0
refadv:262,refadv:262,an adult who is not wearing a blue striped shirt,True,3,openimages,True,10,logical,0.0,0.07087500393390656,0.0,0.06506263464689255,0.0,0.0,0.0,0.022549301385879517,0.0,0.0,0.0,0.011235165409743786,0.0,0.0,0.0,0.017951279878616333,0.0,0.0
refadv:263,refadv:263,the person wearing a white dress carrying something in one hand,False,6,openimages,True,11,relational,0.0,0.1626112163066864,0.0,0.14302971959114075,0.0,0.27757012844085693,0.3333333432674408,0.2544049322605133,0.0,0.3635140359401703,0.0,0.24530382454395294,0.0,0.2655726969242096,0.0,0.24143321812152863,0.0,0.0
refadv:264,refadv:264,the chicken with tail feathers that are not black and not white,True,2,openimages,True,12,logical,0.0,0.0,0.0,0.020328080281615257,0.0,0.0,0.0,0.012893888168036938,0.0,0.0,0.0,0.00674806023016572,0.0,0.0,0.0,0.013146847486495972,0.0,0.0
refadv:265,refadv:265,the giraffe standing in pair and being leaned against by the other,False,4,openimages,True,12,relational,0.0,0.053150203078985214,0.0,0.0491705983877182,0.0,0.0,0.0,0.008283526636660099,0.0,0.0,0.0,0.009620942175388336,0.0,0.0,0.0,0.0063541666604578495,0.0,0.0
refadv:266,refadv:266,the glass with yellow liquid inside in front of two fingers,False,5,openimages,True,11,logical,0.0,0.281215637922287,0.6666666865348816,0.3272002041339874,0.3333333432674408,0.3867553174495697,0.3333333432674408,0.35426846146583557,0.0,0.2721964120864868,0.0,0.27530637383461,0.0,0.3535210192203522,0.3333333432674408,0.3613039553165436,0.3333333432674408,0.0
refadv:267,refadv:267,the glass with brown liquid inside farthest from the camera,False,5,openimages,True,10,logical,0.0,0.037337467074394226,0.0,0.028015807271003723,0.0,0.06843931972980499,0.0,0.06172986701130867,0.0,0.05665425583720207,0.0,0.054028939455747604,0.0,0.039635252207517624,0.0,0.05742694064974785,0.0,0.0
refadv:268,refadv:268,the taco with yellow sauce on it not near a lime,True,2,openimages,True,11,logical,0.0,0.22874659299850464,0.0,0.173284649848938,0.0,0.29274308681488037,0.3333333432674408,0.2680494785308838,0.0,0.2620736360549927,0.0,0.27790090441703796,0.0,0.2628489136695862,0.3333333432674408,0.31279096007347107,0.0,0.0
refadv:269,refadv:269,brownie piece topped with cream in the taller stack,False,2,openimages,True,9,unclassified,0.0,0.1481727510690689,0.0,0.21974341571331024,0.0,0.18466567993164062,0.0,0.21503598988056183,0.0,0.16387541592121124,0.0,0.20793361961841583,0.0,0.1353619247674942,0.0,0.1914880871772766,0.0,0.0
refadv:270,refadv:270,brownie piece not at the top of the lower stack,True,5,openimages,True,10,logical,0.0,0.15691109001636505,0.0,0.15022160112857819,0.0,0.09733206033706665,0.0,0.14345061779022217,0.0,0.18505966663360596,0.3333333432674408,0.1837097853422165,0.0,0.12282348424196243,0.0,0.15731516480445862,0.0,0.0
refadv:271,refadv:271,the person with a white shirt next to someone wearing a black helmet,False,3,openimages,True,13,relational,0.0,0.22021858394145966,0.0,0.17091302573680878,0.0,0.30043303966522217,0.6666666865348816,0.3564833104610443,0.0,0.24063968658447266,0.6666666865348816,0.31918999552726746,0.0,0.26407185196876526,1.0,0.34406137466430664,0.0,0.0
refadv:272,refadv:272,the sushi topped with shrimp that is closer to the corner of the plate,False,5,openimages,True,14,unclassified,0.0,0.13513785600662231,0.0,0.14429892599582672,0.0,0.2861379086971283,0.0,0.2322378307580948,0.0,0.26881837844848633,0.0,0.2159024477005005,0.0,0.24277853965759277,0.0,0.1950979381799698,0.0,0.0
refadv:273,refadv:273,a poster with a white background that does not have a pie chart on it,True,3,openimages,True,15,logical,0.0,0.026212668046355247,0.0,0.09041016548871994,0.0,0.02909492701292038,0.0,0.0309697687625885,0.0,0.0,0.0,0.013685666024684906,0.0,0.09596104174852371,0.0,0.11882779747247696,0.0,0.0
refadv:274,refadv:274,the sheep showing its face not stepping on a stone,True,2,openimages,True,10,logical,0.0,0.20870502293109894,0.0,0.16896258294582367,0.0,0.2677300274372101,0.0,0.16063292324543,0.0,0.3088535666465759,0.0,0.23074971139431,0.0,0.30738213658332825,0.0,0.17293547093868256,0.0,0.0
refadv:275,refadv:275,the ski on the left foot of the skier wearing a red jacket in foreground,False,3,openimages,True,15,absolute,0.0,0.0,0.0,0.012072128243744373,0.0,0.0,0.0,0.0010305839823558927,0.0,0.0,0.0,0.00020915661298204213,0.0,0.0,0.0,0.0002267509262310341,0.0,0.0
refadv:276,refadv:276,the coin that has more than one animals on it farther from the camera,False,5,openimages,True,14,logical,0.0,0.07697109133005142,0.0,0.05671602115035057,0.0,0.032331738620996475,0.0,0.08140473812818527,0.0,0.03441130742430687,0.0,0.07462763041257858,0.0,0.032513462007045746,0.0,0.06710755825042725,0.0,0.0
refadv:277,refadv:277,a bowl with black exterior that does not contain carbs,True,3,openimages,True,10,logical,0.0,0.0721154436469078,1.0,0.10214140266180038,0.0,0.04272674396634102,0.0,0.04474244639277458,0.0,0.08773978799581528,0.0,0.07949969917535782,0.0,0.05461719259619713,0.0,0.057043224573135376,0.0,0.0
refadv:278,refadv:278,the penguin facing the right side of the image and not lowering its head,True,2,openimages,True,14,logical,1.0,0.5755772590637207,0.3333333432674408,0.4862861633300781,0.6666666865348816,0.5386910438537598,1.0,0.5758318901062012,0.3333333432674408,0.5189099311828613,1.0,0.5479998588562012,0.3333333432674408,0.5241373777389526,1.0,0.584381639957428,0.3333333432674408,0.0
refadv:279,refadv:279,the yellow grapefruit next to the limes but not close to the pink or orange fruit,True,7,openimages,True,16,logical,0.0,0.04713645577430725,0.3333333432674408,0.06500264257192612,0.0,0.0,0.0,0.021490702405571938,0.0,0.004503351170569658,0.0,0.026392946019768715,0.0,0.0,0.0,0.017341801896691322,0.0,0.0
refadv:280,refadv:280,the billboard without numbers and letter 'B' in it,True,3,openimages,True,9,logical,0.0,0.05670832097530365,0.0,0.08610779047012329,0.0,0.06574125587940216,0.3333333432674408,0.11267326027154922,0.0,0.08321753889322281,0.3333333432674408,0.10858044773340225,0.0,0.0640251412987709,0.6666666865348816,0.12767167389392853,0.0,0.0
