id,image_id,expression,finecops_level,finecops_tuple_type,A4_acc_iou_0.5,A4_iou,A4_pointing,A4_target_mass,S4_acc_iou_0.5,S4_iou,S4_pointing,S4_target_mass,A8_acc_iou_0.5,A8_iou,A8_pointing,A8_target_mass,A4_minus_S4,A8_minus_S4
finecops:test:3677,2343402,"The umbrella situated to the right of the box, which rests next to the cardboard lid.",2,2_hop,1.0,0.5485978722572327,1.0,0.498164564371109,1.0,0.5593489408493042,1.0,0.5309203267097473,1.0,0.5749664902687073,1.0,0.5498456358909607,0.0,0.0
finecops:test:3678,2343402,You can spot an umbrella propped up to the right of the boxes and the solitary box.,2,and,0.0,0.35756269097328186,1.0,0.34524664282798767,0.3333333432674408,0.48699674010276794,1.0,0.4802810251712799,0.3333333432674408,0.46033599972724915,1.0,0.462361603975296,-0.3333333432674408,0.0
finecops:test:5254,2343415,"Ahead of those watching, yet trailing behind the stunt performer and their blue motorbike lies the lengthy yellow tape.",1,2_hop,0.0,0.0,0.0,0.020200001075863838,0.0,0.001006385195069015,0.0,0.032207272946834564,0.0,0.0,0.0,0.023650221526622772,0.0,0.0
finecops:test:5255,2343415,"Gathered around the performing trick and blue motorcycle, then standing behind the long and yellow tape are several individuals.",2,and,0.0,0.14988017082214355,0.0,0.15416671335697174,0.0,0.09019138664007187,0.0,0.14048972725868225,0.0,0.17527413368225098,0.0,0.19766592979431152,0.0,0.0
finecops:test:13940,2343415,"The man is located to the left of the performing trick and blue motorcycle, next to the woman.",2,and,0.0,0.29406431317329407,0.3333333432674408,0.23737473785877228,0.0,0.2336307317018509,0.0,0.2013586312532425,0.0,0.23421762883663177,0.0,0.1697734147310257,0.0,0.0
finecops:test:13941,2343415,The man positioned on the left side of the person donning the silver helmet.,3,2_hop,0.0,0.3041590452194214,0.3333333432674408,0.25935640931129456,0.0,0.22117428481578827,0.6666666865348816,0.2307010143995285,0.0,0.29434487223625183,0.3333333432674408,0.2480393648147583,0.0,0.0
finecops:test:3390,2343442,On the left-hand side next to the food arranged on the blue tray sits this woman.,2,2_hop,0.0,0.13091616332530975,0.0,0.17953026294708252,0.0,0.021909983828663826,0.0,0.1215963363647461,0.0,0.021909983828663826,0.0,0.12085215002298355,0.0,0.0
finecops:test:3391,2343442,Located to the left of the blue tray and the food is the woman.,2,and,0.0,0.08645302057266235,0.3333333432674408,0.1909334808588028,0.0,0.021909983828663826,0.0,0.125250443816185,0.0,0.048384036868810654,0.0,0.11626128107309341,0.0,0.0
finecops:test:3392,2343442,This woman finds herself seated to the left of the cakes set neatly on the blue tray.,3,2_hop,0.6666666865348816,0.42765578627586365,0.6666666865348816,0.4183425009250641,1.0,0.6062304973602295,1.0,0.49000000953674316,0.6666666865348816,0.5614789128303528,0.6666666865348816,0.4868345260620117,-0.3333333134651184,-0.3333333134651184
finecops:test:3393,2343442,Nestled amidst the cakes displayed on the blue tray lie the plastic forks.,1,2_hop,0.3333333432674408,0.48332497477531433,1.0,0.7986014485359192,0.0,0.4722786843776703,1.0,0.7988482117652893,0.0,0.45383334159851074,1.0,0.7869699597358704,0.3333333432674408,0.0
finecops:test:13314,2343442,"To the right of the food on the blue tray, we find the woman.",2,2_hop,0.0,0.1773138791322708,0.6666666865348816,0.6320930123329163,0.0,0.07347740978002548,0.3333333432674408,0.4117686450481415,0.0,0.11340230703353882,0.6666666865348816,0.5422902703285217,0.0,0.0
finecops:test:13315,2343442,To the right of the food is the woman holding the blue tray.,2,and,0.0,0.20486193895339966,0.6666666865348816,0.6205501556396484,0.0,0.09535577148199081,0.3333333432674408,0.4273538887500763,0.0,0.21671313047409058,0.6666666865348816,0.6788725256919861,0.0,0.0
finecops:test:13316,2343442,"On the blue tray, the woman is serving the cakes.",3,2_hop,0.0,0.058111514896154404,0.0,0.22980369627475739,0.0,0.094242163002491,0.0,0.34325242042541504,0.0,0.1664593666791916,0.6666666865348816,0.4936983585357666,0.0,0.0
finecops:test:6957,2343504,"The black bicycle sits to the right of the river, which flows to the left of the bag.",1,2_hop,1.0,0.6317455172538757,1.0,0.6733492016792297,1.0,0.6472939848899841,1.0,0.6483671069145203,1.0,0.6646161675453186,1.0,0.6796808242797852,0.0,0.0
finecops:test:6958,2343504,The woman standing near the left part of the black bicycle.,1,1_hop,0.3333333432674408,0.5295812487602234,0.6666666865348816,0.525198757648468,0.3333333432674408,0.453167587518692,1.0,0.5532832145690918,1.0,0.5853867530822754,1.0,0.5818756222724915,0.0,0.6666666269302368
finecops:test:7172,2343545,The female who has no footwear on her feet.,1,0_hop,1.0,0.6013977527618408,1.0,0.7366781830787659,1.0,0.6100701093673706,1.0,0.7439046502113342,1.0,0.6013977527618408,1.0,0.7515576481819153,0.0,0.0
finecops:test:7173,2343545,Positioned to the right of the knives (which themselves sit on the counter) is the barefoot woman.,1,2_hop,0.0,0.02688087709248066,0.0,0.09363347291946411,0.0,0.08847609907388687,0.0,0.18964417278766632,0.0,0.11242332309484482,0.3333333432674408,0.2014772891998291,0.0,0.0
finecops:test:7174,2343545,"To the right of the white dishwasher and the oven, there stands a barefoot woman.",1,and,0.0,0.0,0.0,0.05577635392546654,0.0,0.030044367536902428,0.3333333432674408,0.12934260070323944,0.0,0.032742779701948166,0.0,0.08645851165056229,0.0,0.0
finecops:test:9030,2343558,"To the right of the man, upright and entertaining himself whilst wearing a blue helmet, there is the woman.",2,2_hop,0.0,0.10088786482810974,0.6666666865348816,0.1416223794221878,0.0,0.11512259393930435,0.6666666865348816,0.15596672892570496,0.0,0.11727702617645264,0.6666666865348816,0.14784641563892365,0.0,0.0
finecops:test:9032,2343558,"There is a man who is both standing and playing while gripping a brown, long wooden bat and donning a blue helmet.",1,and,1.0,0.7561079859733582,1.0,0.780833899974823,1.0,0.7263485789299011,1.0,0.7790469527244568,1.0,0.7572101950645447,1.0,0.7674190402030945,0.0,0.0
finecops:test:8909,2343572,"Just past the black horse and quite near the train tracks, one spots a train.",1,and,0.0,0.26977643370628357,1.0,0.28854134678840637,0.0,0.3075176477432251,1.0,0.34602072834968567,0.0,0.2963292598724365,1.0,0.33862414956092834,0.0,0.0
finecops:test:9787,2343586,Situated adjacent to the mountain on its right is the train.,2,1_hop,1.0,0.5268940925598145,1.0,0.7685455679893494,0.6666666865348816,0.5378369688987732,1.0,0.792525589466095,1.0,0.566607654094696,1.0,0.7980451583862305,0.3333333134651184,0.3333333134651184
finecops:test:2117,2343665,Found to the left of the man and the door is the driver.,1,and,1.0,0.5720364451408386,1.0,0.5719862580299377,1.0,0.5658583641052246,1.0,0.5588861703872681,1.0,0.5750381946563721,1.0,0.5763959288597107,0.0,0.0
finecops:test:2118,2343665,The vehicle parked beside the man.,1,1_hop,0.3333333432674408,0.46711352467536926,1.0,0.8344423174858093,1.0,0.6385650634765625,1.0,0.8424617648124695,0.3333333432674408,0.4664836823940277,1.0,0.8253036141395569,-0.6666666269302368,-0.6666666269302368
finecops:test:8458,2343687,"Having the roadside to its right and flanked by sheep on its left, the horse stays put.",1,and,0.0,0.3162592649459839,1.0,0.26421427726745605,0.0,0.31352201104164124,0.6666666865348816,0.2752456068992615,0.0,0.30308178067207336,0.0,0.21224351227283478,0.0,0.0
finecops:test:4543,2343698,"The brown, muddy, murky and calm water that is near the walking and eating elephant that is on the sandy shore.",1,2_hop,0.0,0.2296764999628067,0.0,0.2600720226764679,0.0,0.18377427756786346,0.0,0.2586451768875122,0.0,0.18525224924087524,0.0,0.21824423968791962,0.0,0.0
finecops:test:4544,2343698,"Nearby the ambulating and dining elephant, the water is brown, dirty, still, and opaque.",1,1_hop,0.0,0.189431294798851,0.0,0.25224554538726807,0.0,0.18789809942245483,0.0,0.2313203066587448,0.0,0.14072217047214508,0.0,0.19873540103435516,0.0,0.0
finecops:test:347,2343710,The building to the right of the bus.,2,1_hop,0.0,0.2460193634033203,1.0,0.8894051909446716,0.0,0.24546730518341064,1.0,0.8929665684700012,0.0,0.24485069513320923,1.0,0.8987099528312683,0.0,0.0
finecops:test:1773,2343728,The lady who walks.,1,0_hop,1.0,0.6216464638710022,1.0,0.6967827677726746,1.0,0.6398430466651917,1.0,0.6898577809333801,1.0,0.6398430466651917,1.0,0.6895442008972168,0.0,0.0
finecops:test:5114,2343738,"Located to the right of the dense foliage of greenery, named 'bushy and green trees,' and then further still to the left of the house, lies this elusive entity known simply as 'the dock.'",2,2_hop,0.0,0.05619198456406593,0.0,0.05495597422122955,0.0,0.0522657074034214,0.0,0.06402608752250671,0.0,0.049183428287506104,0.0,0.05606529116630554,0.0,0.0
finecops:test:5115,2343738,The dock is positioned to the right of the full and verdant trees.,2,1_hop,0.0,0.02907896228134632,0.0,0.02646193653345108,0.0,0.019418083131313324,0.0,0.019060488790273666,0.0,0.005735213402658701,0.0,0.01955028809607029,0.0,0.0
finecops:test:9320,2343749,Near the timber construction rests the green car.,1,1_hop,0.0,0.35673436522483826,0.3333333432674408,0.3145715594291687,0.0,0.09024504572153091,0.0,0.1233070120215416,0.6666666865348816,0.3485656678676605,0.6666666865348816,0.4301760196685791,0.0,0.6666666865348816
finecops:test:7273,2343758,The airplane located within the field.,1,1_hop,1.0,0.7381965517997742,1.0,0.6446755528450012,1.0,0.7480546832084656,1.0,0.6565735936164856,1.0,0.7448163032531738,1.0,0.668994128704071,0.0,0.0
finecops:test:4962,2343793,The black and office phone.,1,0_hop,0.0,0.0638747364282608,0.0,0.07627706974744797,0.0,0.01916983164846897,0.0,0.028821542859077454,0.0,0.037688057869672775,0.0,0.05860596522688866,0.0,0.0
finecops:test:4963,2343793,Found on the desk adjacent to the chair sits the black and office phone.,1,2_hop,0.0,0.0,0.0,0.021522874012589455,0.0,0.0,0.0,0.02387925051152706,0.0,0.0,0.0,0.02188175916671753,0.0,0.0
finecops:test:4964,2343793,The white pillow laid out on the chair neighboring the black computer.,1,2_hop,0.0,0.30399593710899353,0.3333333432674408,0.26969945430755615,0.0,0.1855343133211136,0.3333333432674408,0.16083483397960663,0.0,0.23933303356170654,0.3333333432674408,0.2078963965177536,0.0,0.0
finecops:test:10109,2343793,The computer displaying an identical color to the keyboard.,1,same_attr,0.0,0.0,0.0,0.0013948053820058703,0.0,0.0,0.0,0.0010966778500005603,0.0,0.0,0.0,0.0010142052778974175,0.0,0.0
finecops:test:10111,2343793,The phone reflects the color of the computer.,1,same_attr,0.0,0.0230857003480196,0.0,0.04101577773690224,0.0,0.003998588304966688,0.0,0.03904471918940544,0.0,0.0040198625065386295,0.0,0.0397314615547657,0.0,0.0
finecops:test:10112,2343793,The phone's color matches that of the keyboard.,1,same_attr,0.0,0.004282099660485983,0.0,0.03625544160604477,0.0,0.0,0.0,0.03261156752705574,0.0,0.0040198625065386295,0.0,0.035907894372940063,0.0,0.0
finecops:test:7536,2343797,The boy can be found to the right of the ski.,2,1_hop,0.0,0.25087031722068787,0.6666666865348816,0.2958773076534271,0.0,0.23839397728443146,0.6666666865348816,0.2924725413322449,0.0,0.22266924381256104,0.6666666865348816,0.2696179449558258,0.0,0.0
finecops:test:9386,2343846,To the right of the ski is the pole.,2,1_hop,0.0,0.20047211647033691,0.0,0.1052272692322731,0.0,0.180352583527565,0.0,0.10587193816900253,0.0,0.12821070849895477,0.0,0.0857548639178276,0.0,0.0
finecops:test:9387,2343846,The man that is on.,1,0_hop,1.0,0.7313993573188782,1.0,0.7126438021659851,1.0,0.7568370699882507,1.0,0.7154321670532227,1.0,0.6844820976257324,1.0,0.7055153846740723,0.0,0.0
finecops:test:9388,2343846,The on man on the hill.,1,1_hop,1.0,0.6903923153877258,1.0,0.736417293548584,1.0,0.6909847855567932,1.0,0.7334772944450378,1.0,0.7284724712371826,1.0,0.7360002994537354,0.0,0.0
finecops:test:2641,2343886,To the right of the parking lot are the buildings.,2,1_hop,0.0,0.11654981225728989,0.0,0.15634696185588837,0.0,0.13267387449741364,0.3333333432674408,0.1646672934293747,0.0,0.1353825181722641,0.3333333432674408,0.16714215278625488,0.0,0.0
finecops:test:9643,2343895,"On the gray stone-paved path, there moves a horse-drawn carriage, led steadily by its rider.",1,2_hop,0.0,0.24410705268383026,0.6666666865348816,0.6085761189460754,0.0,0.31181028485298157,1.0,0.633288562297821,0.3333333432674408,0.3688664138317108,0.6666666865348816,0.5836750864982605,0.0,0.3333333432674408
finecops:test:9644,2343895,The chestnut steed drawing forward the carriage set apart toward the left edge of the sidewalk strollers.,2,2_hop,1.0,0.6005363464355469,1.0,0.833812952041626,0.6666666865348816,0.454815149307251,0.6666666865348816,0.5917510390281677,1.0,0.5991730690002441,1.0,0.7661847472190857,0.3333333134651184,0.3333333134651184
finecops:test:9646,2343895,The brown horse situated to the left of those individuals riding within the carriage.,3,2_hop,1.0,0.6501460671424866,1.0,0.8503881096839905,1.0,0.6320015788078308,1.0,0.8462522029876709,1.0,0.6258876919746399,1.0,0.8487160205841064,0.0,0.0
finecops:test:14767,2343895,"The brown horse situated behind the carriage, which in turn is positioned to the left of the pedestrians.",2,2_hop,0.0,0.0,0.0,0.001992679201066494,0.0,0.0,0.0,0.002879110863432288,0.0,0.0,0.0,0.0028407408390194178,0.0,0.0
finecops:test:14768,2343895,The brown horse is situated to the right of the gray street and behind the carriage.,2,and,0.0,0.0,0.0,0.011946622282266617,0.0,0.0,0.0,0.003526235930621624,0.0,0.0,0.0,0.007618909701704979,0.0,0.0
finecops:test:14769,2343895,"To the right of the people seated in the carriage, you'll find the brown horse.",3,2_hop,0.0,0.10219226032495499,0.3333333432674408,0.11066743731498718,0.0,0.03844081982970238,0.0,0.060681555420160294,0.0,0.10219226032495499,0.0,0.10746442526578903,0.0,0.0
finecops:test:9288,2343903,The man watching the lady.,1,1_hop,0.0,0.2970847189426422,1.0,0.4582134187221527,0.3333333432674408,0.3680076599121094,1.0,0.4604637920856476,0.3333333432674408,0.431551069021225,1.0,0.5304172039031982,-0.3333333432674408,0.0
finecops:test:3550,2343911,Positioned to the left of the projector and to the right of the person is the chair.,1,and,0.0,0.4001234471797943,0.6666666865348816,0.2983875572681427,0.6666666865348816,0.5211889147758484,1.0,0.4016743004322052,0.6666666865348816,0.36990657448768616,0.6666666865348816,0.32080671191215515,-0.6666666865348816,0.0
finecops:test:3925,2343942,The chair that is black.,1,0_hop,1.0,0.8243642449378967,1.0,0.7648041248321533,1.0,0.8243642449378967,1.0,0.7827072143554688,1.0,0.8501256108283997,1.0,0.7754993438720703,0.0,0.0
finecops:test:3926,2343942,The black chair that is to the left of the screen that is to the right of the black seat.,1,2_hop,1.0,0.7728414535522461,1.0,0.8040285110473633,1.0,0.7728414535522461,1.0,0.8070337176322937,1.0,0.7470800876617432,1.0,0.8112347722053528,0.0,0.0
finecops:test:3928,2343942,"To the right of the black seat and the black chair, there is a screen.",2,and,0.0,0.043784406036138535,0.0,0.04129780828952789,0.0,0.011125992052257061,0.0,0.016416432335972786,0.0,0.02446429245173931,0.0,0.03614835813641548,0.0,0.0
finecops:test:13547,2343942,"The screen located to the right of the square, silver computer, which itself is positioned to the right of the black seat.",2,2_hop,0.0,0.01972014456987381,0.3333333432674408,0.023838603869080544,0.0,0.02075694501399994,0.3333333432674408,0.027435803785920143,0.0,0.021113017573952675,0.3333333432674408,0.02604350633919239,0.0,0.0
finecops:test:13548,2343942,Beside the square and silver computer is the screen.,2,1_hop,0.0,0.017091671004891396,0.0,0.007575486321002245,0.0,0.007671162951737642,0.0,0.005084947217255831,0.0,0.011363382451236248,0.0,0.006867995951324701,0.0,0.0
finecops:test:1815,2343972,The chair is positioned to the left of the black pole.,2,1_hop,0.0,0.15583334863185883,1.0,0.21522392332553864,0.0,0.17008095979690552,1.0,0.219634547829628,0.0,0.16206668317317963,1.0,0.21431273221969604,0.0,0.0
finecops:test:12704,2343972,The chair located to the right of the black pole.,2,1_hop,0.0,0.0912775993347168,0.0,0.10659297555685043,0.0,0.16035841405391693,0.6666666865348816,0.17604400217533112,0.0,0.13363200426101685,0.6666666865348816,0.1539078801870346,0.0,0.0
finecops:test:12705,2343972,"The chair positioned to the right of the door, which is located to the left of the black pole.",3,2_hop,0.0,0.09315215796232224,0.3333333432674408,0.1209443211555481,0.0,0.11787339299917221,0.3333333432674408,0.1327631175518036,0.0,0.14117197692394257,0.3333333432674408,0.1449613720178604,0.0,0.0
finecops:test:4864,2344009,The genuine hardwood table finished in brown.,1,0_hop,0.3333333432674408,0.34407687187194824,0.3333333432674408,0.4239560663700104,0.0,0.2774789035320282,0.0,0.4122947156429291,0.6666666865348816,0.42843708395957947,0.6666666865348816,0.5171011090278625,0.3333333432674408,0.6666666865348816
finecops:test:4865,2344009,The authentic white box left wide open.,1,0_hop,0.0,0.3193674087524414,1.0,0.8816213011741638,0.0,0.28609606623649597,1.0,0.8647854328155518,0.0,0.2300715297460556,1.0,0.8859200477600098,0.0,0.0
finecops:test:4866,2344009,"The authentic white, open box, together with the brown, cooked pizza topped with cheese, stands as a culinary unity.",1,2_hop,0.6666666865348816,0.5457094311714172,0.6666666865348816,0.8856557011604309,1.0,0.5968323945999146,0.6666666865348816,0.8579886555671692,0.6666666865348816,0.6045636534690857,1.0,0.9183652400970459,-0.3333333134651184,-0.3333333134651184
finecops:test:4867,2344009,"On the brown, wood, and real table, there is a white, open, and real box containing both a brown, cooked pizza and a real pizza.",1,and,0.0,0.22806209325790405,0.3333333432674408,0.6721183657646179,0.3333333432674408,0.34019735455513,1.0,0.8394846320152283,0.0,0.21231968700885773,0.3333333432674408,0.6123300194740295,-0.3333333432674408,-0.3333333432674408
finecops:test:10094,2344009,The table has the same color as the pizza.,1,same_attr,1.0,0.5687084197998047,1.0,0.6268014907836914,1.0,0.5853615999221802,1.0,0.6318524479866028,1.0,0.6074287295341492,1.0,0.681835949420929,0.0,0.0
finecops:test:10095,2344009,The box that is similar in color to the chair.,1,same_attr,0.0,0.07336311787366867,0.0,0.38678744435310364,0.0,0.060376349836587906,0.0,0.4146486520767212,0.0,0.06081753596663475,0.0,0.4751221239566803,0.0,0.0
finecops:test:965,2344029,Bush bearing vibrant shades of green.,1,0_hop,0.0,0.384683221578598,1.0,0.422061562538147,0.3333333432674408,0.44687676429748535,0.6666666865348816,0.41513872146606445,0.3333333432674408,0.38485631346702576,0.3333333432674408,0.395614892244339,-0.3333333432674408,0.0
finecops:test:456,2344041,"The pole situated to the right of the yard, which can be found on the left side when facing the railroad car.",2,2_hop,0.0,0.010783001780509949,0.0,0.010429314337670803,0.0,0.0,0.0,0.0036928243935108185,0.0,0.0,0.0,0.0029477125499397516,0.0,0.0
finecops:test:12197,2344041,"The pole situated on the left side of the gray stones, which are themselves to the left of the platform.",2,2_hop,0.0,0.02315622754395008,0.0,0.015738381072878838,0.0,0.03205272555351257,0.0,0.024007782340049744,0.0,0.032695237547159195,0.0,0.020857535302639008,0.0,0.0
finecops:test:12198,2344041,Adjacent to both the train tracks and the railroad car is the pole located on the left side.,2,and,0.0,0.0,0.0,0.0018419628031551838,0.0,0.0,0.0,0.0022079204209148884,0.0,0.0,0.0,0.001614677137695253,0.0,0.0
finecops:test:9028,2344047,Compact kitchen appliance dressed in pure white.,1,0_hop,0.3333333432674408,0.38821935653686523,1.0,0.9584508538246155,0.3333333432674408,0.4144405424594879,1.0,0.9514539837837219,0.0,0.3523780405521393,1.0,0.9596694111824036,0.0,-0.3333333432674408
finecops:test:10647,2344047,The microwave shares the color of the cupboards.,1,same_attr,0.0,0.25201478600502014,1.0,0.979212760925293,0.0,0.2760509252548218,1.0,0.9772990345954895,0.0,0.2534715235233307,1.0,0.9805030226707458,0.0,0.0
finecops:test:2826,2344072,The white wing belonging to the white bird at rest in front of the twig.,1,2_hop,0.0,0.38688552379608154,0.6666666865348816,0.3706735670566559,0.0,0.37390220165252686,1.0,0.35535523295402527,0.0,0.38570114970207214,0.6666666865348816,0.33947083353996277,0.0,0.0
finecops:test:2827,2344072,The wing of the resting and white bird is white.,1,1_hop,0.0,0.3647615611553192,1.0,0.36530494689941406,0.0,0.34917497634887695,1.0,0.34835919737815857,0.0,0.37634846568107605,0.6666666865348816,0.3428656756877899,0.0,0.0
finecops:test:5723,2344157,"Next to those who walk and stand, the vibrantly colored tree's trunk resides on their left-hand side.",1,and,0.0,0.2510509788990021,0.6666666865348816,0.2644195258617401,0.0,0.21116642653942108,0.3333333432674408,0.26726970076560974,0.0,0.21400751173496246,0.3333333432674408,0.2553735077381134,0.0,0.0
finecops:test:5724,2344157,The bench with a brown hue.,1,0_hop,0.0,0.14171095192432404,1.0,0.3039587438106537,0.0,0.13595746457576752,1.0,0.30482304096221924,0.0,0.1377745419740677,1.0,0.3163894712924957,0.0,0.0
finecops:test:4422,2344162,Next to this individual is the monitor.,1,1_hop,0.3333333432674408,0.44224342703819275,1.0,0.4195197820663452,1.0,0.6343732476234436,1.0,0.549919843673706,0.6666666865348816,0.5136144161224365,0.6666666865348816,0.44475826621055603,-0.6666666269302368,-0.3333333134651184
finecops:test:4423,2344162,The digital viewing surface.,1,0_hop,0.6666666865348816,0.5681280493736267,0.3333333432674408,0.45224490761756897,0.3333333432674408,0.4063185751438141,0.3333333432674408,0.3780064284801483,0.0,0.32236191630363464,0.0,0.2720395624637604,0.3333333432674408,-0.3333333432674408
finecops:test:2261,2344179,To the left of the snack found to the right of the ketchup lies the white cup.,2,2_hop,0.0,0.24203848838806152,0.6666666865348816,0.25675928592681885,0.0,0.07542093843221664,0.0,0.125997856259346,0.3333333432674408,0.2896731495857239,0.3333333432674408,0.24093498289585114,0.0,0.3333333432674408
finecops:test:2262,2344179,The white cup rests to the left of the hotdog bun and the snack.,2,and,1.0,0.5706377625465393,1.0,0.7660380005836487,1.0,0.6295233964920044,1.0,0.7795491814613342,1.0,0.6156858801841736,1.0,0.8107398152351379,0.0,0.0
finecops:test:13933,2344193,The gate positioned in front of the horse.,1,1_hop,0.6666666865348816,0.487574964761734,1.0,0.5693836808204651,0.0,0.4164665639400482,1.0,0.523287832736969,0.3333333432674408,0.3766781985759735,0.6666666865348816,0.45696547627449036,0.6666666865348816,0.3333333432674408
finecops:test:8920,2344245,Brown-hued surfboard.,1,0_hop,1.0,0.5514412522315979,1.0,0.6815075874328613,0.3333333432674408,0.39768096804618835,0.6666666865348816,0.5252062082290649,0.6666666865348816,0.49922022223472595,1.0,0.6347631812095642,0.6666666269302368,0.3333333432674408
finecops:test:8921,2344245,"To the right of the beach lies the brown surfboard, whereas to its left moves the walking child.",1,2_hop,1.0,0.5482354164123535,1.0,0.6514539122581482,1.0,0.565621018409729,1.0,0.6549471020698547,0.6666666865348816,0.560163676738739,1.0,0.6432437300682068,0.0,-0.3333333134651184
finecops:test:8922,2344245,Child taking steps forward.,1,0_hop,0.0,0.04261143505573273,0.0,0.06052406132221222,0.0,0.04733914136886597,0.0,0.07339603453874588,0.0,0.050492122769355774,0.0,0.07582767307758331,0.0,0.0
finecops:test:8923,2344245,Female figure standing tall.,1,0_hop,0.0,0.1601184755563736,0.0,0.15984849631786346,0.0,0.08196843415498734,0.0,0.08194935321807861,0.0,0.10039859265089035,0.0,0.07558944076299667,0.0,0.0
finecops:test:8924,2344245,Man beaming ear to ear.,1,0_hop,0.0,0.08981747180223465,0.0,0.08582410961389542,0.0,0.10026460886001587,0.0,0.12371043115854263,0.0,0.07656580209732056,0.0,0.1265171766281128,0.0,0.0
finecops:test:401,2344297,The car which boasts a purple exterior.,1,0_hop,0.0,0.2587019205093384,1.0,0.32750216126441956,0.0,0.24720399081707,0.6666666865348816,0.35098493099212646,0.0,0.3272404968738556,1.0,0.40936169028282166,0.0,0.0
finecops:test:1889,2344346,The white keyboard sits atop the desk found directly above the hanging wire.,1,2_hop,0.6666666865348816,0.39240574836730957,0.6666666865348816,0.42621496319770813,0.6666666865348816,0.49827563762664795,1.0,0.48881253600120544,0.6666666865348816,0.5350696444511414,1.0,0.5411074757575989,0.0,0.0
finecops:test:1890,2344346,The mat which has a red shade.,1,0_hop,0.0,0.4002903997898102,0.3333333432674408,0.4073825776576996,0.0,0.2992893159389496,0.0,0.2916865348815918,0.0,0.3367888033390045,0.0,0.3105669319629669,0.0,0.0
finecops:test:1891,2344346,Positioned above the hanging wire is the desk hosting the red mat.,1,2_hop,0.0,0.07038316875696182,0.0,0.10033255815505981,0.0,0.0,0.0,0.02330511063337326,0.3333333432674408,0.2523202896118164,0.3333333432674408,0.23829232156276703,0.0,0.3333333432674408
finecops:test:11035,2344346,The keyboard sharing the same color as the tower.,1,same_attr,0.6666666865348816,0.5683576464653015,1.0,0.552787721157074,0.3333333432674408,0.4808553159236908,1.0,0.5601122379302979,0.6666666865348816,0.5930509567260742,1.0,0.6035048365592957,0.3333333432674408,0.3333333432674408
finecops:test:11036,2344346,The keyboard colored identically to the computer mouse.,1,same_attr,1.0,0.6841635704040527,1.0,0.5560010075569153,0.6666666865348816,0.6234301328659058,1.0,0.554544985294342,1.0,0.6259146332740784,1.0,0.5678658485412598,0.3333333134651184,0.3333333134651184
finecops:test:11037,2344346,The keyboard exhibiting a color akin to the monitor.,1,same_attr,0.3333333432674408,0.3775777518749237,0.6666666865348816,0.4430064260959625,0.0,0.34989842772483826,1.0,0.39959287643432617,0.0,0.41184553503990173,1.0,0.4946180284023285,0.3333333432674408,0.0
finecops:test:1151,2344404,"The hitter can be spotted on the right-hand side of a young boy, himself stationed to the right of the umpire.",2,2_hop,0.3333333432674408,0.43377208709716797,0.6666666865348816,0.4559873044490814,0.0,0.3418792188167572,0.6666666865348816,0.4367176592350006,0.3333333432674408,0.3528532087802887,1.0,0.4434884488582611,0.3333333432674408,0.3333333432674408
finecops:test:13282,2344416,Positioned to the right of both the trees and the baby baby is the elephant.,2,and,1.0,0.6333348751068115,1.0,0.8583061695098877,1.0,0.6324177384376526,1.0,0.8693882822990417,1.0,0.6540981531143188,1.0,0.8868916034698486,0.0,0.0
finecops:test:5993,2344431,"On the counter, immediately adjacent to the right-hand side of the white gas stove, lie the magazines.",1,2_hop,0.0,0.036280713975429535,0.3333333432674408,0.05458524450659752,0.0,0.0006459385622292757,0.0,0.023263538256287575,0.0,0.03747957572340965,0.3333333432674408,0.05607112869620323,0.0,0.0
finecops:test:5994,2344431,Multiple magazines lie stacked on top of the counter.,1,1_hop,0.0,0.2786196172237396,1.0,0.3289888799190521,0.0,0.2611370384693146,0.6666666865348816,0.30629467964172363,0.0,0.23471276462078094,0.6666666865348816,0.30063876509666443,0.0,0.0
finecops:test:5996,2344431,The white gas stove that is to the left of the counter that is to the left of the magazines.,1,2_hop,1.0,0.6540061831474304,1.0,0.577092170715332,1.0,0.6281895041465759,1.0,0.5905634164810181,1.0,0.704333484172821,1.0,0.5904527306556702,0.0,0.0
finecops:test:6242,2344439,The dog stays at the location that's to the right of the blond woman and the building.,1,and,0.0,0.1479436159133911,0.6666666865348816,0.19239257276058197,0.0,0.1479436159133911,0.6666666865348816,0.16689063608646393,0.0,0.1479436159133911,1.0,0.20066332817077637,0.0,0.0
finecops:test:6243,2344439,Leaning against the tree on the building's right side is the bicycle.,1,2_hop,0.0,0.13243843615055084,0.0,0.16473250091075897,0.0,0.05273788049817085,0.0,0.11442601680755615,0.0,0.09115438908338547,0.0,0.15132994949817657,0.0,0.0
finecops:test:3602,2344457,On the tarmac rests an airplane.,1,1_hop,1.0,0.6773362159729004,1.0,0.8338728547096252,1.0,0.683617353439331,1.0,0.8368492126464844,1.0,0.6702486872673035,1.0,0.8444967269897461,0.0,0.0
finecops:test:3896,2344499,The black binder resting behind the black camera perched on the wooden circular table.,1,2_hop,1.0,0.6226662993431091,1.0,0.811163604259491,0.6666666865348816,0.5815615057945251,1.0,0.690950334072113,1.0,0.674006462097168,1.0,0.7524676322937012,0.3333333134651184,0.3333333134651184
